id,timestamp,numberOfInstances,instanceName,vcpu,cpuUsage,memory,memoryUsage,networkPerformance,storageType,storageSize,costPerHour,target
1091,21-01-2023 12:39,3,t3.medium,2,26.165831,4,53.976023,Up to 5 Gigabit,EBS only,34.18,9.0683,1
1092,26-01-2023 06:34,8,r5d.xlarge,4,45.798316,32,25.897053,Up to 10 Gigabit,EBS only,144.47,43.1782,0
1093,02-12-2023 00:48,2,c5d.4xlarge,16,77.669283,128,72.19315,Up to 10 Gigabit,EBS only,112.53,34.7658,1
1094,20-07-2023 14:55,10,c5d.2xlarge,8,12.307543,32,19.703459,Up to 10 Gigabit,EBS only,60.42,27.7092,0
1095,04-09-2023 11:53,6,c5d.2xlarge,8,14.380225,32,1.911319,Up to 10 Gigabit,EBS only,139.09,43.3634,0
1096,14-03-2023 14:12,9,r5d.2xlarge,8,21.572673,64,45.371916,Up to 10 Gigabit,EBS only,29.37,20.2722,0
1097,25-07-2023 20:55,9,c5d.2xlarge,8,85.814999,32,89.860906,Up to 10 Gigabit,EBS only,151.72,50.2472,1
1098,28-03-2023 20:05,9,t3.xlarge,4,39.255599,16,96.842307,Up to 5 Gigabit,EBS only,235.6,63.4331,1
1099,09-03-2023 07:52,8,t3.xlarge,4,1.079916,16,3.558504,Up to 5 Gigabit,EBS only,33.74,10.7076,0
1100,09-06-2023 13:25,7,m5.2xlarge,8,88.42634,32,7.210667,Up to 10 Gigabit,EBS only,181.41,50.9816,1
1101,08-06-2023 20:04,7,c5d.4xlarge,16,40.452046,128,41.255588,Up to 10 Gigabit,EBS only,103.51,46.1906,0
1102,17-06-2023 16:43,4,r5d.xlarge,4,99.427542,32,51.960813,Up to 10 Gigabit,EBS only,234.8,63.856,1
1103,30-09-2023 04:02,10,c5d.xlarge,4,8.230183,16,54.010905,Up to 10 Gigabit,EBS only,252.22,70.1672,1
1104,17-08-2023 06:29,9,c5d.xlarge,4,19.264458,16,64.36006,Up to 10 Gigabit,EBS only,96.41,29.1976,1
1105,11-04-2023 04:17,2,r5d.xlarge,4,29.337185,32,96.118917,Up to 10 Gigabit,EBS only,97.09,26.6474,1
1106,10-03-2023 11:33,6,c5d.xlarge,4,50.237002,16,78.894675,Up to 10 Gigabit,EBS only,224.08,61.0148,1
1107,14-10-2023 19:39,10,c5d.2xlarge,8,48.736964,32,6.78469,Up to 10 Gigabit,EBS only,28.38,19.3788,0
1108,12-10-2023 21:19,2,t3.medium,2,42.382404,4,14.415066,Up to 5 Gigabit,EBS only,204.05,53.174,0
1109,03-01-2023 00:51,3,c5d.xlarge,4,84.621679,16,10.392898,Up to 10 Gigabit,EBS only,114.3,31.095,1
1110,04-12-2023 01:51,6,m5.2xlarge,8,41.984275,32,6.036386,Up to 10 Gigabit,EBS only,43.09,14.4734,0
1111,04-04-2023 15:30,8,r5d.2xlarge,8,98.847383,64,83.959987,Up to 10 Gigabit,EBS only,105.34,38.6204,1
1112,05-02-2023 10:28,9,c5d.4xlarge,16,71.539435,128,74.633583,Up to 10 Gigabit,EBS only,196.5,75.876,1
1113,06-04-2023 08:45,2,m5.2xlarge,8,42.202668,32,62.473575,Up to 10 Gigabit,EBS only,163.4,43.574,1
1114,21-07-2023 06:51,2,r5d.2xlarge,8,35.990428,64,17.147406,Up to 10 Gigabit,EBS only,147.26,41.0956,0
1115,07-06-2023 19:08,10,t3.xlarge,4,88.028274,16,66.289051,Up to 5 Gigabit,EBS only,212.52,57.6742,1
1116,08-07-2023 18:59,5,r5d.2xlarge,8,36.818431,64,59.668613,Up to 10 Gigabit,EBS only,89.48,30.2848,1
1117,20-06-2023 02:29,1,m5.2xlarge,8,84.610499,32,2.19339,Up to 10 Gigabit,EBS only,254.21,66.6396,1
1118,09-03-2023 08:29,6,c5d.2xlarge,8,54.165572,32,25.973371,Up to 10 Gigabit,EBS only,140.36,43.6936,1
1119,06-10-2023 23:17,5,t3.medium,2,23.396452,4,92.904789,Up to 5 Gigabit,EBS only,253.66,66.2541,1
1120,29-03-2023 13:57,8,r5d.xlarge,4,83.80585,32,21.567872,Up to 10 Gigabit,EBS only,178.74,52.0884,1
1121,26-01-2023 11:48,3,r5d.xlarge,4,5.727605,32,54.381612,Up to 10 Gigabit,EBS only,37.49,11.8534,1
1122,05-05-2023 08:02,3,c5d.xlarge,4,37.171302,16,94.789654,Up to 10 Gigabit,EBS only,193.64,51.7234,1
1123,22-01-2023 06:09,6,m5.2xlarge,8,2.271617,32,67.35037,Up to 10 Gigabit,EBS only,119.12,34.2412,1
1124,06-05-2023 10:27,5,m5.2xlarge,8,73.042913,32,11.388308,Up to 10 Gigabit,EBS only,244.54,66.3054,1
1125,11-02-2023 11:00,2,c5d.4xlarge,16,77.155595,128,45.487321,Up to 10 Gigabit,EBS only,51.44,18.8824,1
1126,01-08-2023 08:09,2,c5d.2xlarge,8,68.931446,32,47.098768,Up to 10 Gigabit,EBS only,174,47.64,1
1127,01-04-2023 15:40,9,r5d.2xlarge,8,37.325766,64,75.364374,Up to 10 Gigabit,EBS only,259.92,80.2152,1
1128,23-03-2023 07:03,2,t3.medium,2,1.39647,4,24.503101,Up to 5 Gigabit,EBS only,82.77,21.6412,0
1129,27-03-2023 11:08,6,c5d.4xlarge,16,98.202156,128,59.442827,Up to 10 Gigabit,EBS only,9.5,18.994,1
1130,02-11-2023 12:59,6,r5d.2xlarge,8,59.006006,64,31.690962,Up to 10 Gigabit,EBS only,213.35,63.895,1
1131,09-09-2023 05:51,2,c5d.4xlarge,16,67.514218,128,19.386974,Up to 10 Gigabit,EBS only,239.1,67.674,1
1132,20-06-2023 00:02,4,m5.2xlarge,8,89.938137,32,3.854415,Up to 10 Gigabit,EBS only,9.2,4.572,1
1133,17-09-2023 20:43,3,r5d.xlarge,4,47.796476,32,98.771887,Up to 10 Gigabit,EBS only,198.48,53.7108,1
1134,07-06-2023 19:39,8,r5d.2xlarge,8,98.355895,64,11.305714,Up to 10 Gigabit,EBS only,28.27,18.5822,1
1135,21-11-2023 18:00,5,c5d.4xlarge,16,2.420955,128,29.979081,Up to 10 Gigabit,EBS only,189.32,62.9932,0
1136,16-05-2023 20:23,8,c5d.2xlarge,8,25.383515,32,25.830423,Up to 10 Gigabit,EBS only,204.27,62.7102,0
1137,02-01-2023 04:15,10,r5d.2xlarge,8,19.864699,64,47.744841,Up to 10 Gigabit,EBS only,26.11,20.8286,0
1138,13-08-2023 11:24,10,m5.2xlarge,8,87.94692,32,96.234937,Up to 10 Gigabit,EBS only,99.11,31.2186,1
1139,28-04-2023 20:26,7,r5d.2xlarge,8,91.712367,64,99.551984,Up to 10 Gigabit,EBS only,251.09,75.1114,1
1140,01-04-2023 00:36,2,t3.xlarge,4,63.759331,16,21.3816,Up to 5 Gigabit,EBS only,89.33,23.7096,1
1141,27-02-2023 16:28,5,m5.2xlarge,8,59.075858,32,9.212984,Up to 10 Gigabit,EBS only,77.23,22.8048,1
1142,14-03-2023 17:02,9,r5d.xlarge,4,54.890864,32,16.866777,Up to 10 Gigabit,EBS only,216.89,62.7094,1
1143,11-05-2023 18:59,5,t3.xlarge,4,67.220071,16,85.20938,Up to 5 Gigabit,EBS only,249.8,66.1575,1
1144,17-10-2023 23:22,10,t3.medium,2,19.371898,4,8.172735,Up to 5 Gigabit,EBS only,113.55,30.128,0
1145,14-01-2023 19:50,6,c5d.2xlarge,8,9.839378,32,50.065524,Up to 10 Gigabit,EBS only,105.57,34.6482,1
1146,05-12-2023 11:29,8,t3.xlarge,4,96.127705,16,24.638332,Up to 5 Gigabit,EBS only,47.93,14.397,1
1147,26-12-2023 16:03,1,c5d.4xlarge,16,11.804678,128,56.57105,Up to 10 Gigabit,EBS only,8.17,4.8782,1
1148,17-09-2023 04:12,5,c5d.2xlarge,8,78.909055,32,25.895869,Up to 10 Gigabit,EBS only,165.34,48.9884,1
1149,20-01-2023 07:46,3,r5d.xlarge,4,24.941449,32,39.528325,Up to 10 Gigabit,EBS only,19.96,7.2956,0
1150,14-08-2023 00:19,6,t3.medium,2,78.777965,4,8.206342,Up to 5 Gigabit,EBS only,175.97,46.1152,1
1151,28-09-2023 00:30,4,t3.xlarge,4,31.698042,16,24.674544,Up to 5 Gigabit,EBS only,229.79,60.713,0
1152,21-12-2023 14:26,8,r5d.2xlarge,8,16.965015,64,31.943387,Up to 10 Gigabit,EBS only,68.17,28.9562,0
1153,14-04-2023 05:11,2,t3.xlarge,4,47.926455,16,2.492084,Up to 5 Gigabit,EBS only,89.74,23.8162,0
1154,27-02-2023 09:58,3,m5.2xlarge,8,6.086216,32,76.565548,Up to 10 Gigabit,EBS only,100.77,27.8352,1
1155,03-07-2023 00:45,1,r5d.2xlarge,8,77.946741,64,51.083184,Up to 10 Gigabit,EBS only,37.41,11.1306,1
1156,19-06-2023 03:24,10,r5d.2xlarge,8,60.835413,64,33.551821,Up to 10 Gigabit,EBS only,174.91,59.5166,1
1157,15-06-2023 07:52,6,r5d.2xlarge,8,6.201111,64,63.791861,Up to 10 Gigabit,EBS only,26.03,15.1918,1
1158,15-04-2023 09:11,10,c5d.xlarge,4,80.169971,16,43.580022,Up to 10 Gigabit,EBS only,26.9,11.584,1
1159,14-11-2023 02:57,6,c5d.xlarge,4,19.456915,16,69.031097,Up to 10 Gigabit,EBS only,32.18,11.1208,1
1160,01-12-2023 02:10,1,c5d.4xlarge,16,69.846266,128,74.960289,Up to 10 Gigabit,EBS only,172,47.474,1
1161,22-10-2023 08:10,1,r5d.2xlarge,8,54.009638,64,49.966396,Up to 10 Gigabit,EBS only,182.61,48.8826,1
1162,09-12-2023 07:16,7,c5d.2xlarge,8,22.507086,32,20.365491,Up to 10 Gigabit,EBS only,194.73,59.0298,0
1163,14-01-2023 09:02,6,c5d.xlarge,4,9.733684,16,43.94549,Up to 10 Gigabit,EBS only,48.66,15.4056,0
1164,27-05-2023 18:23,1,t3.medium,2,81.598024,4,15.649998,Up to 5 Gigabit,EBS only,184.9,48.1345,1
1165,08-07-2023 17:34,3,m5.2xlarge,8,96.720645,32,60.991891,Up to 10 Gigabit,EBS only,103.27,28.4852,1
1166,20-10-2023 18:18,7,c5d.2xlarge,8,92.648469,32,60.519997,Up to 10 Gigabit,EBS only,94.93,33.0818,1
1167,09-12-2023 09:57,1,c5d.xlarge,4,97.057758,16,75.159506,Up to 10 Gigabit,EBS only,166.76,43.8166,1
1168,30-11-2023 01:57,2,c5d.xlarge,4,17.663798,16,59.308199,Up to 10 Gigabit,EBS only,96.8,26.086,1
1169,20-07-2023 22:56,8,t3.medium,2,89.435513,4,45.361832,Up to 5 Gigabit,EBS only,33.59,9.2174,1
1170,18-08-2023 15:56,5,t3.xlarge,4,94.213934,16,17.008261,Up to 5 Gigabit,EBS only,158.77,42.4897,1
1171,01-05-2023 09:33,4,t3.medium,2,26.44903,4,94.245519,Up to 5 Gigabit,EBS only,104.86,27.5056,1
1172,22-02-2023 20:37,8,t3.medium,2,66.807178,4,15.038192,Up to 5 Gigabit,EBS only,194.26,50.9916,1
1173,08-04-2023 03:03,6,t3.xlarge,4,12.910199,16,70.061736,Up to 5 Gigabit,EBS only,97.01,26.674,1
1174,25-12-2023 13:14,1,t3.xlarge,4,41.12431,16,30.135383,Up to 5 Gigabit,EBS only,74.19,19.5313,0
1175,30-10-2023 20:38,8,c5d.4xlarge,16,61.792957,128,51.645639,Up to 10 Gigabit,EBS only,113.95,51.659,1
1176,12-09-2023 14:26,9,r5d.xlarge,4,40.289705,32,3.353702,Up to 10 Gigabit,EBS only,161.46,48.2976,0
1177,07-11-2023 09:08,4,r5d.xlarge,4,98.558724,32,30.365036,Up to 10 Gigabit,EBS only,230.4,62.712,1
1178,28-09-2023 09:46,2,c5d.4xlarge,16,50.869876,128,98.956366,Up to 10 Gigabit,EBS only,222.55,63.371,1
1179,20-12-2023 14:19,3,r5d.xlarge,4,30.251567,32,38.522195,Up to 10 Gigabit,EBS only,60.98,17.9608,0
1180,20-04-2023 04:23,7,r5d.2xlarge,8,25.508563,64,66.201386,Up to 10 Gigabit,EBS only,227.98,69.1028,1
1181,07-05-2023 02:41,4,m5.2xlarge,8,50.100934,32,85.651661,Up to 10 Gigabit,EBS only,113.51,31.6926,1
1182,11-04-2023 03:43,4,m5.2xlarge,8,64.739352,32,19.475909,Up to 10 Gigabit,EBS only,218.96,59.1096,1
1183,09-11-2023 13:07,7,r5d.2xlarge,8,24.178995,64,73.74417,Up to 10 Gigabit,EBS only,73.98,29.0628,1
1184,18-10-2023 04:21,7,c5d.xlarge,4,17.346917,16,53.786364,Up to 10 Gigabit,EBS only,22.65,9.102,1
1185,25-04-2023 13:33,6,t3.xlarge,4,83.219914,16,80.359874,Up to 5 Gigabit,EBS only,188.24,50.3938,1
1186,17-07-2023 23:59,4,t3.medium,2,30.858679,4,54.288953,Up to 5 Gigabit,EBS only,90.4,23.746,1
1187,04-02-2023 17:30,6,c5d.2xlarge,8,18.310678,32,59.24872,Up to 10 Gigabit,EBS only,120.16,38.4416,1
1188,06-06-2023 02:44,4,c5d.4xlarge,16,84.687225,128,72.727747,Up to 10 Gigabit,EBS only,62.34,27.2244,1
1189,16-06-2023 03:13,7,c5d.4xlarge,16,49.738144,128,32.74285,Up to 10 Gigabit,EBS only,103.05,46.071,0
1190,23-12-2023 09:46,9,c5d.4xlarge,16,37.968343,128,4.934297,Up to 10 Gigabit,EBS only,151.29,64.1214,0
1191,03-08-2023 20:25,2,m5.2xlarge,8,51.602559,32,48.792573,Up to 10 Gigabit,EBS only,138.33,37.0558,1
1192,16-12-2023 14:11,6,c5d.4xlarge,16,38.702118,128,93.871711,Up to 10 Gigabit,EBS only,144.62,54.1252,1
1193,05-01-2023 08:11,8,r5d.xlarge,4,15.31719,32,53.702924,Up to 10 Gigabit,EBS only,207.98,59.6908,1
1194,03-07-2023 07:45,8,c5d.xlarge,4,2.513317,16,30.558254,Up to 10 Gigabit,EBS only,258.14,70.7884,0
1195,01-02-2023 03:12,4,t3.xlarge,4,18.402443,16,38.941082,Up to 5 Gigabit,EBS only,230.01,60.7702,0
1196,29-01-2023 23:21,2,t3.medium,2,47.793413,4,74.411811,Up to 5 Gigabit,EBS only,57.44,15.0554,1
1197,25-07-2023 09:39,2,c5d.4xlarge,16,99.449289,128,76.030201,Up to 10 Gigabit,EBS only,200.93,57.7498,1
1198,24-11-2023 22:45,4,m5.2xlarge,8,73.912913,32,43.575078,Up to 10 Gigabit,EBS only,144.46,39.7396,1
1199,19-11-2023 07:40,8,c5d.xlarge,4,39.308628,16,23.649375,Up to 10 Gigabit,EBS only,165.6,46.728,0
1200,09-09-2023 14:11,8,r5d.xlarge,4,66.109956,32,48.601094,Up to 10 Gigabit,EBS only,88.03,28.5038,1
1201,15-10-2023 18:01,5,t3.xlarge,4,43.626474,16,57.108859,Up to 5 Gigabit,EBS only,68.07,18.9077,1
1202,18-02-2023 14:57,9,m5.2xlarge,8,21.243987,32,76.6743,Up to 10 Gigabit,EBS only,77.67,25.0992,1
1203,17-10-2023 01:24,7,c5d.4xlarge,16,78.309153,128,75.374548,Up to 10 Gigabit,EBS only,8.9,21.592,1
1204,14-09-2023 17:00,6,c5d.4xlarge,16,19.53528,128,53.427018,Up to 10 Gigabit,EBS only,54.77,30.7642,1
1205,13-09-2023 03:23,8,t3.medium,2,22.313205,4,55.388675,Up to 5 Gigabit,EBS only,235.53,61.7218,1
1206,08-02-2023 22:58,1,t3.xlarge,4,2.797859,16,75.992946,Up to 5 Gigabit,EBS only,208.32,54.4051,1
1207,23-03-2023 03:17,8,r5d.xlarge,4,5.664752,32,96.453952,Up to 10 Gigabit,EBS only,112.33,34.8218,1
1208,30-05-2023 21:43,6,r5d.xlarge,4,23.259934,32,52.29403,Up to 10 Gigabit,EBS only,243.69,67.5714,1
1209,13-02-2023 08:26,4,t3.medium,2,19.02847,4,61.310602,Up to 5 Gigabit,EBS only,49.5,13.112,1
1210,16-02-2023 15:49,8,m5.2xlarge,8,62.583711,32,11.332897,Up to 10 Gigabit,EBS only,202.85,57.101,1
1211,14-01-2023 07:48,5,c5d.xlarge,4,8.947622,16,56.516528,Up to 10 Gigabit,EBS only,194.53,52.8728,1
1212,08-07-2023 18:12,7,c5d.4xlarge,16,64.21113,128,10.075741,Up to 10 Gigabit,EBS only,83.58,41.0088,1
1213,21-10-2023 17:16,7,t3.medium,2,41.195163,4,1.037316,Up to 5 Gigabit,EBS only,150.69,39.6029,0
1214,10-10-2023 09:28,10,c5d.xlarge,4,52.31736,16,27.166481,Up to 10 Gigabit,EBS only,237.28,66.2828,1
1215,28-04-2023 02:45,5,r5d.xlarge,4,3.083284,32,65.560547,Up to 10 Gigabit,EBS only,242.08,66.4508,1
1216,04-09-2023 07:56,1,c5d.xlarge,4,55.249685,16,96.332174,Up to 10 Gigabit,EBS only,217.71,57.0636,1
1217,29-09-2023 00:35,9,c5d.xlarge,4,63.178285,16,78.179629,Up to 10 Gigabit,EBS only,250.07,69.1492,1
1218,30-09-2023 17:29,5,t3.medium,2,9.349889,4,22.473279,Up to 5 Gigabit,EBS only,104.64,27.5089,0
1219,25-07-2023 00:23,3,t3.xlarge,4,15.915968,16,67.973339,Up to 5 Gigabit,EBS only,244.86,64.3893,1
1220,03-04-2023 13:23,7,m5.2xlarge,8,88.191882,32,77.609263,Up to 10 Gigabit,EBS only,248.83,68.5108,1
1221,30-10-2023 14:39,7,t3.medium,2,62.122165,4,41.909698,Up to 5 Gigabit,EBS only,19.08,5.3843,1
1222,12-10-2023 05:16,6,c5d.4xlarge,16,52.594987,128,51.764404,Up to 10 Gigabit,EBS only,190.17,65.9682,1
1223,17-02-2023 04:02,7,m5.2xlarge,8,93.298701,32,47.370769,Up to 10 Gigabit,EBS only,62.21,19.9896,1
1224,28-08-2023 05:37,5,t3.xlarge,4,43.318527,16,14.254617,Up to 5 Gigabit,EBS only,176.7,47.1515,0
1225,17-05-2023 18:21,10,r5d.xlarge,4,21.96186,32,46.62778,Up to 10 Gigabit,EBS only,55.5,21.45,0
1226,08-03-2023 20:13,7,c5d.xlarge,4,44.118835,16,31.409536,Up to 10 Gigabit,EBS only,216.62,59.5342,0
1227,27-04-2023 03:38,7,t3.xlarge,4,55.449173,16,93.391503,Up to 5 Gigabit,EBS only,134.83,36.7491,1
1228,25-10-2023 10:22,2,r5d.xlarge,4,41.442439,32,95.318306,Up to 10 Gigabit,EBS only,58.01,16.4866,1
1229,22-04-2023 23:53,1,t3.medium,2,90.90688,4,1.790564,Up to 5 Gigabit,EBS only,78.23,20.4003,1
1230,16-04-2023 10:20,1,m5.2xlarge,8,10.667487,32,5.326338,Up to 10 Gigabit,EBS only,19.96,5.7346,0
1231,12-06-2023 12:12,5,r5d.2xlarge,8,28.368337,64,63.135846,Up to 10 Gigabit,EBS only,83.6,28.756,1
1232,29-09-2023 07:33,7,c5d.2xlarge,8,75.061366,32,52.183742,Up to 10 Gigabit,EBS only,147.08,46.6408,1
1233,28-03-2023 05:58,7,r5d.xlarge,4,91.578556,32,39.821668,Up to 10 Gigabit,EBS only,10.7,7.696,1
1234,10-05-2023 17:06,6,c5d.2xlarge,8,46.84276,32,23.777102,Up to 10 Gigabit,EBS only,178,53.48,0
1235,28-12-2023 02:13,6,r5d.2xlarge,8,30.644212,64,2.052026,Up to 10 Gigabit,EBS only,193.53,58.7418,0
1236,30-09-2023 00:57,6,r5d.xlarge,4,23.350142,32,66.775757,Up to 10 Gigabit,EBS only,229.23,63.8118,1
1237,09-12-2023 15:52,9,t3.medium,2,17.290767,4,62.244962,Up to 5 Gigabit,EBS only,183.98,48.3793,1
1238,12-05-2023 15:19,8,r5d.xlarge,4,67.5658,32,43.549288,Up to 10 Gigabit,EBS only,17.53,10.1738,1
1239,18-06-2023 01:44,2,r5d.2xlarge,8,70.459826,64,58.892777,Up to 10 Gigabit,EBS only,96.55,27.911,1
1240,18-12-2023 03:52,3,t3.medium,2,88.555853,4,19.100675,Up to 5 Gigabit,EBS only,181.85,47.4625,1
1241,08-11-2023 08:02,6,m5.2xlarge,8,26.726802,32,30.104019,Up to 10 Gigabit,EBS only,49.52,16.1452,0
1242,17-05-2023 18:08,8,c5d.4xlarge,16,18.556151,128,95.266492,Up to 10 Gigabit,EBS only,248.08,86.5328,1
1243,12-08-2023 14:07,6,t3.xlarge,4,15.077413,16,72.049963,Up to 5 Gigabit,EBS only,140.72,38.0386,1
1244,10-11-2023 22:50,10,m5.2xlarge,8,84.618597,32,74.074988,Up to 10 Gigabit,EBS only,90.55,28.993,1
1245,23-05-2023 22:12,4,r5d.2xlarge,8,25.513991,64,44.270248,Up to 10 Gigabit,EBS only,192.7,55.718,0
1246,01-04-2023 00:58,3,t3.xlarge,4,93.323089,16,55.55781,Up to 5 Gigabit,EBS only,222.89,58.6771,1
1247,25-01-2023 18:06,2,m5.2xlarge,8,14.20588,32,32.169005,Up to 10 Gigabit,EBS only,102.09,27.6334,0
1248,29-01-2023 08:51,3,r5d.xlarge,4,28.880711,32,81.170222,Up to 10 Gigabit,EBS only,155.87,42.6322,1
1249,19-01-2023 22:37,5,c5d.xlarge,4,63.320292,16,12.615365,Up to 10 Gigabit,EBS only,8.22,4.4322,1
1250,21-12-2023 10:43,1,r5d.xlarge,4,93.994265,32,5.559982,Up to 10 Gigabit,EBS only,77.47,20.8442,1
1251,25-07-2023 02:06,7,c5d.xlarge,4,64.658171,16,78.284496,Up to 10 Gigabit,EBS only,115.43,33.2248,1
1252,18-02-2023 08:28,8,t3.xlarge,4,81.009083,16,2.607214,Up to 5 Gigabit,EBS only,242.46,64.9748,1
1253,16-07-2023 08:10,2,c5d.xlarge,4,25.349116,16,76.951703,Up to 10 Gigabit,EBS only,252.75,66.633,1
1254,26-06-2023 22:54,7,t3.xlarge,4,88.246108,16,75.372721,Up to 5 Gigabit,EBS only,186.97,50.3055,1
1255,22-03-2023 07:03,10,t3.xlarge,4,1.327983,16,94.372185,Up to 5 Gigabit,EBS only,69.3,20.437,1
1256,08-04-2023 01:17,9,c5d.xlarge,4,84.471345,16,18.439629,Up to 10 Gigabit,EBS only,244.37,67.6672,1
1257,25-03-2023 21:43,9,t3.xlarge,4,4.510988,16,87.927309,Up to 5 Gigabit,EBS only,17.77,6.7973,1
1258,05-02-2023 09:31,7,r5d.2xlarge,8,45.032341,64,84.309645,Up to 10 Gigabit,EBS only,27.18,16.8948,1
1259,31-10-2023 10:43,4,m5.2xlarge,8,69.205551,32,48.573791,Up to 10 Gigabit,EBS only,258.31,69.3406,1
1260,16-08-2023 05:31,7,c5d.4xlarge,16,49.293342,128,41.883911,Up to 10 Gigabit,EBS only,120.42,50.5872,0
1261,24-02-2023 06:18,8,t3.xlarge,4,61.545065,16,15.008942,Up to 5 Gigabit,EBS only,69.87,20.1014,1
1262,07-11-2023 17:09,10,c5d.4xlarge,16,11.684776,128,93.262821,Up to 10 Gigabit,EBS only,76.6,47.456,1
1263,28-10-2023 18:14,6,c5d.4xlarge,16,21.187088,128,64.459031,Up to 10 Gigabit,EBS only,216.3,72.762,1
1264,31-03-2023 11:40,5,c5d.xlarge,4,18.88181,16,34.312397,Up to 10 Gigabit,EBS only,156.77,43.0552,0
1265,20-01-2023 07:25,3,r5d.xlarge,4,49.935082,32,48.427148,Up to 10 Gigabit,EBS only,238.43,64.0978,0
1266,08-04-2023 18:27,1,c5d.2xlarge,8,75.717938,32,8.152576,Up to 10 Gigabit,EBS only,208.95,55.527,1
1267,13-08-2023 09:16,10,t3.medium,2,75.18572,4,83.456112,Up to 5 Gigabit,EBS only,196.58,51.7158,1
1268,19-04-2023 01:32,7,t3.medium,2,37.60122,4,24.214919,Up to 5 Gigabit,EBS only,112.25,29.6085,0
1269,12-06-2023 23:37,4,r5d.2xlarge,8,86.274685,64,4.441622,Up to 10 Gigabit,EBS only,33.77,14.3962,1
1270,03-07-2023 16:13,2,c5d.4xlarge,16,70.893654,128,7.49699,Up to 10 Gigabit,EBS only,101,31.768,1
1271,10-01-2023 10:50,4,c5d.4xlarge,16,1.95087,128,8.230798,Up to 10 Gigabit,EBS only,173.65,56.165,0
1272,13-05-2023 06:06,6,m5.2xlarge,8,9.942423,32,85.227495,Up to 10 Gigabit,EBS only,32.44,11.7044,1
1273,20-08-2023 22:35,8,c5d.xlarge,4,38.033793,16,61.043065,Up to 10 Gigabit,EBS only,255.54,70.1124,1
1274,14-07-2023 17:44,9,c5d.xlarge,4,28.013174,16,82.280271,Up to 10 Gigabit,EBS only,97.79,29.5564,1
1275,07-01-2023 10:12,10,c5d.xlarge,4,10.634074,16,52.709104,Up to 10 Gigabit,EBS only,145.1,42.316,1
1276,09-10-2023 08:07,6,r5d.2xlarge,8,47.829592,64,27.064604,Up to 10 Gigabit,EBS only,107.82,36.4572,0
1277,31-03-2023 19:01,5,m5.2xlarge,8,84.410812,32,42.442707,Up to 10 Gigabit,EBS only,217.99,59.4024,1
1278,24-11-2023 12:35,1,r5d.xlarge,4,36.650048,32,72.130019,Up to 10 Gigabit,EBS only,63.79,17.2874,1
1279,13-02-2023 17:27,9,t3.xlarge,4,84.280896,16,12.365667,Up to 5 Gigabit,EBS only,11.35,5.1281,1
1280,20-07-2023 21:31,2,c5d.2xlarge,8,54.328076,32,57.941017,Up to 10 Gigabit,EBS only,192.03,52.3278,1
1281,09-01-2023 12:44,2,t3.medium,2,91.37945,4,72.684442,Up to 5 Gigabit,EBS only,205.47,53.5432,1
1282,29-05-2023 00:06,7,c5d.2xlarge,8,16.312807,32,33.392845,Up to 10 Gigabit,EBS only,51.43,21.7718,0
1283,17-02-2023 13:02,9,t3.medium,2,92.000521,4,14.662159,Up to 5 Gigabit,EBS only,46.83,12.7203,1
1284,12-08-2023 22:59,2,r5d.2xlarge,8,51.602087,64,98.360793,Up to 10 Gigabit,EBS only,98.98,28.5428,1
1285,19-09-2023 13:35,8,c5d.xlarge,4,89.599973,16,71.756331,Up to 10 Gigabit,EBS only,179.99,50.4694,1
1286,17-02-2023 06:01,3,c5d.xlarge,4,86.573684,16,30.253154,Up to 10 Gigabit,EBS only,111.33,30.3228,1
1287,20-07-2023 14:08,4,m5.2xlarge,8,10.951655,32,52.207504,Up to 10 Gigabit,EBS only,230.38,62.0788,1
1288,08-02-2023 07:31,7,c5d.4xlarge,16,54.756253,128,8.046056,Up to 10 Gigabit,EBS only,141.77,56.1382,1
1289,27-05-2023 17:31,2,t3.xlarge,4,59.725085,16,58.903183,Up to 5 Gigabit,EBS only,127.1,33.5298,1
1290,10-09-2023 00:23,7,m5.2xlarge,8,3.146646,32,86.247402,Up to 10 Gigabit,EBS only,84.27,25.7252,1
1291,01-11-2023 00:34,8,r5d.2xlarge,8,43.565504,64,21.613356,Up to 10 Gigabit,EBS only,98.22,36.7692,0
1292,09-09-2023 22:02,4,c5d.xlarge,4,78.495599,16,11.54879,Up to 10 Gigabit,EBS only,62.69,18.1354,1
1293,22-12-2023 07:52,4,c5d.2xlarge,8,97.153239,32,73.488935,Up to 10 Gigabit,EBS only,94.64,29.4064,1
1294,03-08-2023 23:13,4,c5d.xlarge,4,7.705649,16,50.62955,Up to 10 Gigabit,EBS only,143.75,39.211,1
1295,02-09-2023 01:45,8,c5d.xlarge,4,59.702277,16,28.057489,Up to 10 Gigabit,EBS only,92.2,27.644,1
1296,15-10-2023 05:39,10,c5d.xlarge,4,64.650747,16,64.388087,Up to 10 Gigabit,EBS only,38.04,14.4804,1
1297,10-04-2023 18:45,4,c5d.4xlarge,16,77.397425,128,43.43886,Up to 10 Gigabit,EBS only,127.46,44.1556,1
1298,21-12-2023 19:03,2,c5d.4xlarge,16,98.193042,128,66.668735,Up to 10 Gigabit,EBS only,212.63,60.7918,1
1299,01-11-2023 23:07,5,c5d.4xlarge,16,99.94511,128,37.895075,Up to 10 Gigabit,EBS only,189.87,63.1362,1
